chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr9	746990	753325	GH09J000747	333	.	746990	753325	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	754854	756600	GH09J000754	329	.	754854	756600	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	760830	762190	GH09J000760	215	.	760830	762190	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	763958	764552	GH09J000763	249	.	763958	764552	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	899200	900200	GH09J000899	276	.	899200	900200	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	1045829	1048664	GH09J001046	133	.	1045829	1048664	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	1049509	1051767	GH09J001049	332	.	1049509	1051767	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr9	2013476	2020552	GH09J002013	780	.	2013476	2020552	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	2052766	2056126	GH09J002052	242	.	2052766	2056126	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	2124977	2127780	GH09J002124	133	.	2124977	2127780	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	2155765	2161350	GH09J002155	510	.	2155765	2161350	255,51,51	ENCODE(Z-Lab),Ensembl,UCNEbase,dbSUPER	Promoter/Enhancer	Elite
chr9	2494318	2495523	GH09J002494	188	.	2494318	2495523	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	2620847	2624955	GH09J002620	536	.	2620847	2624955	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	2654725	2657255	GH09J002654	144	.	2654725	2657255	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	2770691	2772580	GH09J002770	220	.	2770691	2772580	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	2801798	2804019	GH09J002801	202	.	2801798	2804019	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	2807651	2812074	GH09J002807	267	.	2807651	2812074	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	2812619	2814030	GH09J002812	98	.	2812619	2814030	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	2815298	2819735	GH09J002815	222	.	2815298	2819735	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	2842454	2845712	GH09J002842	579	.	2842454	2845712	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	3507320	3510377	GH09J003507	432	.	3507320	3510377	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	3877181	3877575	GH09J003877	68	.	3877181	3877575	192,192,192	FANTOM5,dbSUPER	Enhancer	Elite
chr9	3879684	3881732	GH09J003879	188	.	3879684	3881732	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr9	3894860	3895090	GH09J003894	98	.	3894860	3895090	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4082930	4085502	GH09J004082	237	.	4082930	4085502	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	4096240	4096390	GH09J004097	63	.	4096240	4096390	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4291233	4303201	GH09J004291	766	.	4291233	4303201	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	4303220	4303346	GH09J004303	167	.	4303220	4303346	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4306180	4307063	GH09J004306	220	.	4306180	4307063	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4334016	4334959	GH09J004334	208	.	4334016	4334959	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	4338940	4339801	GH09J004338	228	.	4338940	4339801	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	4489358	4493430	GH09J004489	578	.	4489358	4493430	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	4495715	4498776	GH09J004495	199	.	4495715	4498776	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4499809	4503657	GH09J004499	208	.	4499809	4503657	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4506588	4512250	GH09J004506	289	.	4506588	4512250	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr9	4595267	4597122	GH09J004595	220	.	4595267	4597122	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	4661300	4667070	GH09J004661	576	.	4661300	4667070	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	4677335	4681700	GH09J004677	583	.	4677335	4681700	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	4738851	4743995	GH09J004738	697	.	4738851	4743995	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	4791660	4794975	GH09J004791	567	.	4791660	4794975	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	4815100	4816011	GH09J004815	213	.	4815100	4816011	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	4828600	4835215	GH09J004828	359	.	4828600	4835215	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	4835218	4835506	GH09J004835	80	.	4835218	4835506	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr9	4837091	4838921	GH09J004837	245	.	4837091	4838921	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	4848900	4851592	GH09J004848	298	.	4848900	4851592	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	4854433	4856991	GH09J004854	315	.	4854433	4856991	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	4861286	4865258	GH09J004861	305	.	4861286	4865258	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	4935001	4940000	GH09J004935	420	.	4935001	4940000	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5268059	5270534	GH09J005268	192	.	5268059	5270534	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	5446302	5447960	GH09J005446	183	.	5446302	5447960	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	5448124	5456123	GH09J005448	779	.	5448124	5456123	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	5459281	5460200	GH09J005459	405	.	5459281	5460200	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5460252	5460626	GH09J005460	167	.	5460252	5460626	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr9	5478336	5478574	GH09J005478	232	.	5478336	5478574	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	5489800	5490497	GH09J005489	153	.	5489800	5490497	160,160,160	Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5492981	5494890	GH09J005492	432	.	5492981	5494890	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5499664	5501330	GH09J005499	394	.	5499664	5501330	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5508445	5515799	GH09J005508	724	.	5508445	5515799	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	5536749	5536970	GH09J005536	188	.	5536749	5536970	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	5549314	5551070	GH09J005549	144	.	5549314	5551070	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	5551480	5555641	GH09J005551	223	.	5551480	5555641	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	5556727	5559209	GH09J005556	297	.	5556727	5559209	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	5562699	5565043	GH09J005562	252	.	5562699	5565043	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	5565456	5567528	GH09J005565	232	.	5565456	5567528	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	5569399	5570200	GH09J005569	256	.	5569399	5570200	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	5585648	5587945	GH09J005585	305	.	5585648	5587945	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	5596042	5596612	GH09J005596	172	.	5596042	5596612	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	5617023	5618600	GH09J005617	213	.	5617023	5618600	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	5623685	5631201	GH09J005623	719	.	5623685	5631201	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	5799251	5799800	GH09J005799	199	.	5799251	5799800	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	5817351	5818775	GH09J005817	259	.	5817351	5818775	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	5828175	5828975	GH09J005828	244	.	5828175	5828975	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	5830819	5834265	GH09J005830	620	.	5830819	5834265	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	5838782	5840540	GH09J005838	357	.	5838782	5840540	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	5878972	5881750	GH09J005878	423	.	5878972	5881750	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	5892550	5895407	GH09J005892	299	.	5892550	5895407	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	6238785	6239630	GH09J006238	237	.	6238785	6239630	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	6411767	6415730	GH09J006411	562	.	6411767	6415730	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	6417000	6418000	GH09J006417	161	.	6417000	6418000	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	6428573	6429977	GH09J006428	215	.	6428573	6429977	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	6432580	6434799	GH09J006432	178	.	6432580	6434799	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	6551340	6554458	GH09J006551	281	.	6551340	6554458	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	6562771	6563980	GH09J006562	98	.	6562771	6563980	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	6644160	6647600	GH09J006644	607	.	6644160	6647600	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	6679793	6684606	GH09J006679	513	.	6679793	6684606	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	6690262	6690992	GH09J006690	253	.	6690262	6690992	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	6691654	6693854	GH09J006691	215	.	6691654	6693854	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	6703259	6704980	GH09J006703	609	.	6703259	6704980	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	6715176	6717685	GH09J006715	604	.	6715176	6717685	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	6722883	6723620	GH09J006722	173	.	6722883	6723620	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	6749666	6751933	GH09J006749	282	.	6749666	6751933	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	6755755	6760243	GH09J006755	647	.	6755755	6760243	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	6763200	6763400	GH09J006763	63	.	6763200	6763400	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr9	6765000	6765200	GH09J006765	118	.	6765000	6765200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr9	6775205	6780830	GH09J006775	335	.	6775205	6780830	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	6781640	6781790	GH09J006781	263	.	6781640	6781790	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	6785800	6786000	GH09J006785	63	.	6785800	6786000	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr9	6786761	6790049	GH09J006786	335	.	6786761	6790049	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	6930999	6932951	GH09J006931	273	.	6930999	6932951	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	7798480	7800430	GH09J007798	546	.	7798480	7800430	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	8732651	8735509	GH09J008732	450	.	8732651	8735509	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	8856600	8860093	GH09J008856	539	.	8856600	8860093	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	10612400	10613201	GH09J010612	446	.	10612400	10613201	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	12718175	12719291	GH09J012718	144	.	12718175	12719291	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	12771399	12773138	GH09J012771	63	.	12771399	12773138	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	12774600	12779204	GH09J012774	613	.	12774600	12779204	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	12783204	12786520	GH09J012783	457	.	12783204	12786520	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	12797091	12799195	GH09J012797	118	.	12797091	12799195	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	12811702	12820093	GH09J012811	380	.	12811702	12820093	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	13277563	13280297	GH09J013277	592	.	13277563	13280297	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr9	13427201	13429012	GH09J013427	183	.	13427201	13429012	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	13437483	13438147	GH09J013437	63	.	13437483	13438147	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	13898582	13901793	GH09J013898	167	.	13898582	13901793	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	14154391	14154953	GH09J014154	98	.	14154391	14154953	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14155381	14155531	GH09J014155	98	.	14155381	14155531	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14212741	14214400	GH09J014212	330	.	14212741	14214400	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	14270001	14270151	GH09J014270	63	.	14270001	14270151	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14270242	14279513	GH09J014271	470	.	14270242	14279513	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase,dbSUPER	Enhancer	Elite
chr9	14294141	14295622	GH09J014294	192	.	14294141	14295622	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14306124	14324469	GH09J014306	929	.	14306124	14324469	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,UCNEbase,dbSUPER	Promoter/Enhancer	Elite
chr9	14331441	14331611	GH09J014331	167	.	14331441	14331611	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14341087	14342590	GH09J014341	133	.	14341087	14342590	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14342842	14354211	GH09J014342	555	.	14342842	14354211	255,51,51	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	14356241	14357691	GH09J014356	63	.	14356241	14357691	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	14365280	14366954	GH09J014365	125	.	14365280	14366954	160,160,160	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	14372463	14374563	GH09J014372	306	.	14372463	14374563	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	14400040	14401459	GH09J014400	268	.	14400040	14401459	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr9	14692399	14694032	GH09J014692	537	.	14692399	14694032	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	14722342	14723472	GH09J014722	260	.	14722342	14723472	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr9	14906074	14911426	GH09J014906	586	.	14906074	14911426	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	14991989	14994909	GH09J014991	587	.	14991989	14994909	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr9	15115117	15117769	GH09J015115	194	.	15115117	15117769	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	15211052	15212372	GH09J015211	224	.	15211052	15212372	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	15275822	15278894	GH09J015275	210	.	15275822	15278894	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	15285978	15287736	GH09J015285	183	.	15285978	15287736	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	15293064	15301282	GH09J015293	389	.	15293064	15301282	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	15304465	15309202	GH09J015304	687	.	15304465	15309202	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	15421404	15424601	GH09J015421	571	.	15421404	15424601	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	15430142	15431483	GH09J015430	144	.	15430142	15431483	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	15508113	15514050	GH09J015508	636	.	15508113	15514050	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr9	15551786	15554626	GH09J015551	567	.	15551786	15554626	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	15935842	15936906	GH09J015935	327	.	15935842	15936906	95,95,95	ENCODE(Z-Lab),FANTOM5,UCNEbase	Enhancer	Elite
chr9	15999242	16000732	GH09J015999	247	.	15999242	16000732	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr9	16023393	16024211	GH09J016023	98	.	16023393	16024211	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	16028110	16033482	GH09J016028	228	.	16028110	16033482	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	16039107	16041544	GH09J016039	261	.	16039107	16041544	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	16043671	16045683	GH09J016043	98	.	16043671	16045683	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	16206637	16207980	GH09J016206	63	.	16206637	16207980	192,192,192	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	16442481	16443111	GH09J016442	144	.	16442481	16443111	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	16521210	16523271	GH09J016521	358	.	16521210	16523271	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,UCNEbase	Enhancer	Elite
chr9	16526122	16527252	GH09J016526	148	.	16526122	16527252	160,160,160	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr9	16530141	16531497	GH09J016530	144	.	16530141	16531497	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	16532292	16533486	GH09J016532	153	.	16532292	16533486	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	16571518	16571900	GH09J016571	229	.	16571518	16571900	95,95,95	ENCODE(Z-Lab),UCNEbase	Enhancer	Elite
chr9	16679453	16679971	GH09J016679	277	.	16679453	16679971	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase	Enhancer	Elite
chr9	16680529	16682132	GH09J016680	206	.	16680529	16682132	95,95,95	ENCODE(Z-Lab),UCNEbase	Enhancer	Elite
chr9	16725681	16728518	GH09J016725	675	.	16725681	16728518	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,UCNEbase,dbSUPER	Promoter/Enhancer	Elite
chr9	16729800	16730000	GH09J016729	247	.	16729800	16730000	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	16803479	16804042	GH09J016803	125	.	16803479	16804042	160,160,160	UCNEbase,dbSUPER	Enhancer	Elite
chr9	16808776	16811902	GH09J016808	167	.	16808776	16811902	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	16824122	16827440	GH09J016824	364	.	16824122	16827440	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase,dbSUPER	Enhancer	Elite
chr9	16827952	16829746	GH09J016827	302	.	16827952	16829746	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase	Enhancer	Elite
chr9	16864307	16865898	GH09J016864	242	.	16864307	16865898	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase	Enhancer	Elite
chr9	16866383	16872592	GH09J016866	583	.	16866383	16872592	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5	Promoter/Enhancer	Elite
chr9	16884384	16886013	GH09J016884	144	.	16884384	16886013	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	17134209	17136401	GH09J017134	531	.	17134209	17136401	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	17322201	17324373	GH09J017322	222	.	17322201	17324373	95,95,95	UCNEbase,VISTA	Enhancer	Elite
chr9	18472401	18475812	GH09J018472	603	.	18472401	18475812	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	18476176	18481395	GH09J018476	264	.	18476176	18481395	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	18488094	18495813	GH09J018488	331	.	18488094	18495813	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	18632403	18634016	GH09J018632	180	.	18632403	18634016	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	18975794	18977507	GH09J018975	307	.	18975794	18977507	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	19101205	19103700	GH09J019101	561	.	19101205	19103700	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	19114122	19114272	GH09J019114	222	.	19114122	19114272	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	19115756	19117212	GH09J019115	205	.	19115756	19117212	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	19118585	19120429	GH09J019118	161	.	19118585	19120429	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	19123955	19130858	GH09J019123	702	.	19123955	19130858	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	19150392	19155909	GH09J019150	473	.	19150392	19155909	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	19158834	19164429	GH09J019158	474	.	19158834	19164429	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	19171733	19172805	GH09J019171	235	.	19171733	19172805	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	19173601	19174932	GH09J019173	374	.	19173601	19174932	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr9	19180828	19186799	GH09J019180	438	.	19180828	19186799	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr9	19229384	19234173	GH09J019229	563	.	19229384	19234173	255,51,51	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr9	19377404	19381640	GH09J019377	589	.	19377404	19381640	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr9	19441166	19442406	GH09J019441	153	.	19441166	19442406	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr9	19589853	19589877	GH09J019589	68	.	19589853	19589877	192,192,192	FANTOM5,dbSUPER	Enhancer	Elite
chr9	19618920	19619116	GH09J019618	73	.	19618920	19619116	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr9	19642333	19642568	GH09J019642	109	.	19642333	19642568	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr9	19704723	19704819	GH09J019704	74	.	19704723	19704819	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr9	19748599	19748801	GH09J019749	264	.	19748599	19748801	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr9	19748822	19748972	GH09J019748	268	.	19748822	19748972	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr9	19789656	19789936	GH09J019791	71	.	19789656	19789936	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
