chrom	chromStart	chromEnd	name	score	value	geneAssociationMethods	color	geneHancerChrom	geneHancerStart	geneHancerEnd	geneHancerIdentifier	geneHancerStrand	geneChrom	geneStart	geneEnd	geneName	geneStrand
chr7	2771200	2870656	GNA12/GH07J002771	9	18.71	eQTLs,Distance	0,114,189	chr7	2771200	2772050	GH07J002771	.	chr7	2870655	2870656	GNA12	-
chr7	2772406	2870656	GNA12/GH07J002772	16	34.63	eQTLs,eRNA_co-expression,Distance	0,114,189	chr7	2772406	2774299	GH07J002772	.	chr7	2870655	2870656	GNA12	-
chr7	2784143	2870656	GNA12/GH07J002784	14	31.35	eQTLs,Distance	0,114,189	chr7	2784143	2785920	GH07J002784	.	chr7	2870655	2870656	GNA12	-
chr7	2786900	2870656	GNA12/GH07J002786	8	15.09	eQTLs,Distance	0,114,189	chr7	2786900	2788537	GH07J002786	.	chr7	2870655	2870656	GNA12	-
chr7	2792170	2870656	GNA12/GH07J002792	10	22.17	eQTLs,eRNA_co-expression,Distance	0,114,189	chr7	2792170	2793600	GH07J002792	.	chr7	2870655	2870656	GNA12	-
chr7	2795171	2870656	GNA12/GH07J002795	11	22.21	eQTLs,Distance	0,114,189	chr7	2795171	2797793	GH07J002795	.	chr7	2870655	2870656	GNA12	-
chr7	2799315	2870656	GNA12/GH07J002799	2	1.6	eRNA_co-expression,Distance	0,114,189	chr7	2799315	2799623	GH07J002799	.	chr7	2870655	2870656	GNA12	-
chr7	2800398	2870656	GNA12/GH07J002800	16	35.62	eQTLs,Distance	0,114,189	chr7	2800398	2806834	GH07J002800	.	chr7	2870655	2870656	GNA12	-
chr7	2807143	2870656	GNA12/GH07J002807	11	24.62	eQTLs,Distance	0,114,189	chr7	2807143	2809361	GH07J002807	.	chr7	2870655	2870656	GNA12	-
chr7	2809958	2870656	GNA12/GH07J002809	15	33.08	eQTLs,Distance	0,114,189	chr7	2809958	2816299	GH07J002809	.	chr7	2870655	2870656	GNA12	-
chr7	2818163	2870656	GNA12/GH07J002818	20	46.71	eQTLs,eRNA_co-expression,Distance	0,114,189	chr7	2818163	2826928	GH07J002818	.	chr7	2870655	2870656	GNA12	-
chr7	2830484	2870656	GNA12/GH07J002830	11	22.7	eQTLs,Distance	0,114,189	chr7	2830484	2833666	GH07J002830	.	chr7	2870655	2870656	GNA12	-
chr7	2837289	2870656	GNA12/GH07J002837	11	24.61	eQTLs,Distance	0,114,189	chr7	2837289	2838599	GH07J002837	.	chr7	2870655	2870656	GNA12	-
chr7	2841418	2870656	GNA12/GH07J002841	599	1472.7	eQTLs,Distance	0,114,189	chr7	2841418	2846019	GH07J002841	.	chr7	2870655	2870656	GNA12	-
chr7	2853206	2870656	GNA12/GH07J002853	5	7.99	eQTLs,Distance	0,114,189	chr7	2853206	2853356	GH07J002853	.	chr7	2870655	2870656	GNA12	-
chr7	2856864	2870656	GNA12/GH07J002856	10	21.23	eQTLs,Distance	0,114,189	chr7	2856864	2858039	GH07J002856	.	chr7	2870655	2870656	GNA12	-
chr7	2860046	2870656	GNA12/GH07J002860	9	17.35	eQTLs,Distance	0,114,189	chr7	2860046	2861285	GH07J002860	.	chr7	2870655	2870656	GNA12	-
chr7	2862417	2870656	GNA12/GH07J002862	15	33.35	eQTLs,eRNA_co-expression,Distance	0,114,189	chr7	2862417	2865399	GH07J002862	.	chr7	2870655	2870656	GNA12	-
chr7	2870655	2874744	GNA12/GH07J002873	8	16.31	eQTLs,Distance	0,114,189	chr7	2873153	2874744	GH07J002873	.	chr7	2870655	2870656	GNA12	-
chr7	2934186	3043945	CARD11/GH07J002934	4	7.03	C-HiC,Distance	126,47,142	chr7	2934186	2934401	GH07J002934	.	chr7	3043944	3043945	CARD11	-
chr7	2950375	3043945	CARD11/GH07J002950	9	19.59	eQTLs,C-HiC,Distance	126,47,142	chr7	2950375	2951790	GH07J002950	.	chr7	3043944	3043945	CARD11	-
chr7	2952793	3043945	CARD11/GH07J002952	13	28.93	eQTLs,C-HiC,Distance	126,47,142	chr7	2952793	2957720	GH07J002952	.	chr7	3043944	3043945	CARD11	-
chr7	2982100	3043945	CARD11/GH07J002982	7	12.63	C-HiC,eRNA_co-expression,Distance	126,47,142	chr7	2982100	2985140	GH07J002982	.	chr7	3043944	3043945	CARD11	-
chr7	3043944	3195916	CARD11/GH07J003193	9	19.31	eQTLs,C-HiC	126,47,142	chr7	3193434	3195916	GH07J003193	.	chr7	3043944	3043945	CARD11	-
chr7	3043944	3159032	CARD11/GH07J003158	220	537.3	C-HiC,Distance	126,47,142	chr7	3158093	3159032	GH07J003158	.	chr7	3043944	3043945	CARD11	-
chr7	3043944	3107739	CARD11/GH07J003107	3	3.29	eQTLs,eRNA_co-expression	126,47,142	chr7	3107343	3107739	GH07J003107	.	chr7	3043944	3043945	CARD11	-
chr7	3043944	3096841	CARD11/GH07J003090	8	16.5	C-HiC,eRNA_co-expression	126,47,142	chr7	3090287	3096841	GH07J003090	.	chr7	3043944	3043945	CARD11	-
chr7	3043944	3071542	CARD11/GH07J003066	8	15.6	C-HiC,eRNA_co-expression	126,47,142	chr7	3066686	3071542	GH07J003066	.	chr7	3043944	3043945	CARD11	-
chr7	3158093	3174654	LOC100129603/GH07J003158	5	9.82	eQTLs,Distance	162,20,47	chr7	3158093	3159032	GH07J003158	.	chr7	3174653	3174654	LOC100129603	-
chr7	3259435	3302522	LOC105375132/GH07J003259	4	6.92	C-HiC,Distance	237,177,32	chr7	3259435	3261440	GH07J003259	.	chr7	3302521	3302522	LOC105375132	-
chr7	3267608	3302522	LOC105375132/GH07J003267	7	14.55	C-HiC,Distance	237,177,32	chr7	3267608	3269127	GH07J003267	.	chr7	3302521	3302522	LOC105375132	-
chr7	3267608	3301448	SDK1/GH07J003267	12	26.52	eQTLs,C-HiC	217,83,25	chr7	3267608	3269127	GH07J003267	.	chr7	3301447	3301448	SDK1	+
chr7	3272349	3302522	LOC105375132/GH07J003272	5	9.23	C-HiC,Distance	237,177,32	chr7	3272349	3273638	GH07J003272	.	chr7	3302521	3302522	LOC105375132	-
chr7	3272349	3301448	SDK1/GH07J003272	8	16.83	eQTLs,C-HiC	217,83,25	chr7	3272349	3273638	GH07J003272	.	chr7	3301447	3301448	SDK1	+
chr7	3300595	3303018	SDK1/GH07J003301	521	1279.34	eQTLs,Distance	217,83,25	chr7	3300595	3303018	GH07J003301	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3944118	SDK1/GH07J003942	4	6.2	eQTLs,Distance	217,83,25	chr7	3942800	3944118	GH07J003942	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3916803	SDK1/GH07J003915	4	6.99	eQTLs,Distance	217,83,25	chr7	3915980	3916803	GH07J003915	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3863119	SDK1/GH07J003861	3	3.87	eQTLs,Distance	217,83,25	chr7	3861383	3863119	GH07J003861	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3560098	SDK1/GH07J003557	4	7.2	eQTLs,Distance	217,83,25	chr7	3557920	3560098	GH07J003557	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3439975	SDK1/GH07J003438	11	22.97	eQTLs,C-HiC,Distance	217,83,25	chr7	3438400	3439975	GH07J003438	.	chr7	3301447	3301448	SDK1	+
chr7	3301447	3437977	SDK1/GH07J003436	10	19.91	eQTLs,C-HiC,Distance	217,83,25	chr7	3436084	3437977	GH07J003436	.	chr7	3301447	3301448	SDK1	+
chr7	4619727	4775622	AP5Z1/GH07J004619	22	51.64	C-HiC,TF_co-expression	119,172,48	chr7	4619727	4622113	GH07J004619	.	chr7	4775621	4775622	AP5Z1	+
chr7	4641191	5425414	TNRC18/GH07J004641	13	28.46	eQTLs,TF_co-expression	119,172,48	chr7	4641191	4643269	GH07J004641	.	chr7	5425413	5425414	TNRC18	-
chr7	4644690	4770194	FOXK1/GH07J004765	9	19.68	eQTLs,Distance	237,177,32	chr7	4765747	4770194	GH07J004765	.	chr7	4644690	4644691	FOXK1	+
chr7	4644690	4750167	FOXK1/GH07J004741	5	7.79	eQTLs,Distance	237,177,32	chr7	4741618	4750167	GH07J004741	.	chr7	4644690	4644691	FOXK1	+
chr7	4644690	4685761	FOXK1/GH07J004681	9	19.51	eQTLs,Distance	237,177,32	chr7	4681382	4685761	GH07J004681	.	chr7	4644690	4644691	FOXK1	+
chr7	4681382	5425414	TNRC18/GH07J004681	33	77.69	eQTLs,TF_co-expression	119,172,48	chr7	4681382	4685761	GH07J004681	.	chr7	5425413	5425414	TNRC18	-
chr7	4723975	4775622	AP5Z1/GH07J004723	11	23.66	C-HiC,eRNA_co-expression	119,172,48	chr7	4723975	4728225	GH07J004723	.	chr7	4775621	4775622	AP5Z1	+
chr7	4737801	4775622	AP5Z1/GH07J004737	11	22.38	C-HiC,eRNA_co-expression	119,172,48	chr7	4737801	4740199	GH07J004737	.	chr7	4775621	4775622	AP5Z1	+
chr7	4741618	4775622	AP5Z1/GH07J004741	13	27.37	eQTLs,C-HiC	119,172,48	chr7	4741618	4750167	GH07J004741	.	chr7	4775621	4775622	AP5Z1	+
chr7	4774109	4777213	AP5Z1/GH07J004774	429	1053.34	eQTLs,TF_co-expression,Distance	119,172,48	chr7	4774109	4777213	GH07J004774	.	chr7	4775621	4775622	AP5Z1	+
chr7	4775621	4809640	AP5Z1/GH07J004809	5	8.09	eQTLs,C-HiC	119,172,48	chr7	4809014	4809640	GH07J004809	.	chr7	4775621	4775622	AP5Z1	+
chr7	4775621	4793358	AP5Z1/GH07J004791	6	10	eQTLs,Distance	119,172,48	chr7	4791038	4793358	GH07J004791	.	chr7	4775621	4775622	AP5Z1	+
chr7	4809014	4883719	RADIL/GH07J004809	4	5.14	eQTLs,Distance	237,177,32	chr7	4809014	4809640	GH07J004809	.	chr7	4883718	4883719	RADIL	-
chr7	4881678	4883919	RADIL/GH07J004881	382	937.87	eQTLs,Distance	237,177,32	chr7	4881678	4883919	GH07J004881	.	chr7	4883718	4883719	RADIL	-
chr7	4973449	5045821	RBAK/GH07J004973	549	1349.51	TF_co-expression,Distance	237,177,32	chr7	4973449	4975454	GH07J004973	.	chr7	5045820	5045821	RBAK	+
chr7	4973449	4975454	RNF216P1/GH07J004973	592	1454.57	eQTLs,TF_co-expression,Distance	119,172,48	chr7	4973449	4975454	GH07J004973	.	chr7	4973984	4973985	RNF216P1	+
chr7	4973984	5047001	RNF216P1/GH07J005045	14	30.35	eQTLs,TF_co-expression	119,172,48	chr7	5045195	5047001	GH07J005045	.	chr7	4973984	4973985	RNF216P1	+
chr7	5045820	5535065	RBAK/GH07J005523	23	53.15	eRNA_co-expression,TF_co-expression	237,177,32	chr7	5523929	5535065	GH07J005523	.	chr7	5045820	5045821	RBAK	+
chr7	5103718	5144679	OR10AH1P/GH07J005142	6	10.33	eQTLs,Distance	119,172,48	chr7	5142609	5144679	GH07J005142	.	chr7	5103718	5103719	OR10AH1P	+
chr7	5189589	5192239	WIPI2/GH07J005189	603	1482.01	eQTLs,eRNA_co-expression,Distance	0,114,189	chr7	5189589	5192239	GH07J005189	.	chr7	5190187	5190188	WIPI2	+
chr7	5190187	5233279	WIPI2/GH07J005229	18	40.49	eQTLs,C-HiC,Distance	0,114,189	chr7	5229497	5233279	GH07J005229	.	chr7	5190187	5190188	WIPI2	+
chr7	5190187	5220101	WIPI2/GH07J005217	7	13.69	eQTLs,Distance	0,114,189	chr7	5217641	5220101	GH07J005217	.	chr7	5190187	5190188	WIPI2	+
chr7	5274368	5298557	SLC29A4/GH07J005295	4	5.9	eQTLs,Distance	217,83,25	chr7	5295383	5298557	GH07J005295	.	chr7	5274368	5274369	SLC29A4	+
chr7	5353643	5425414	TNRC18/GH07J005353	5	7.66	C-HiC,Distance	119,172,48	chr7	5353643	5353963	GH07J005353	.	chr7	5425413	5425414	TNRC18	-
chr7	5354089	5425414	TNRC18/GH07J005354	6	11.73	C-HiC,Distance	119,172,48	chr7	5354089	5355864	GH07J005354	.	chr7	5425413	5425414	TNRC18	-
chr7	5358109	5425414	TNRC18/GH07J005359	6	10.01	C-HiC,Distance	119,172,48	chr7	5358109	5358239	GH07J005359	.	chr7	5425413	5425414	TNRC18	-
chr7	5382037	5425414	TNRC18/GH07J005382	6	10.92	C-HiC,Distance	119,172,48	chr7	5382037	5383939	GH07J005382	.	chr7	5425413	5425414	TNRC18	-
chr7	5382037	5419827	ENSG00000241269/GH07J005382	6	10.93	C-HiC,Distance	237,177,32	chr7	5382037	5383939	GH07J005382	.	chr7	5419826	5419827	ENSG00000241269	+
chr7	5392868	5425414	TNRC18/GH07J005392	5	9.86	eQTLs,Distance	119,172,48	chr7	5392868	5399667	GH07J005392	.	chr7	5425413	5425414	TNRC18	-
chr7	5406917	5425414	TNRC18/GH07J005406	3	3.58	eQTLs,Distance	119,172,48	chr7	5406917	5408299	GH07J005406	.	chr7	5425413	5425414	TNRC18	-
chr7	5416448	5513805	FBXL18/GH07J005416	3	2.91	eRNA_co-expression,Distance	126,47,142	chr7	5416448	5431512	GH07J005416	.	chr7	5513804	5513805	FBXL18	-
chr7	5416448	5431512	TNRC18/GH07J005416	593	1456.55	eRNA_co-expression,TF_co-expression,Distance	119,172,48	chr7	5416448	5431512	GH07J005416	.	chr7	5425413	5425414	TNRC18	-
chr7	5416448	5431512	ENSG00000188365/GH07J005416	12	26.25	TF_co-expression,Distance	126,47,142	chr7	5416448	5431512	GH07J005416	.	chr7	5419845	5419846	ENSG00000188365	+
chr7	5425413	5496592	TNRC18/GH07J005494	13	27.66	C-HiC,TF_co-expression	119,172,48	chr7	5494229	5496592	GH07J005494	.	chr7	5425413	5425414	TNRC18	-
chr7	5475803	5480426	ENSG00000230733/GH07J005477	5	8.4	eQTLs,Distance	217,83,25	chr7	5477584	5480426	GH07J005477	.	chr7	5475803	5475804	ENSG00000230733	+
chr7	5477584	5513805	FBXL18/GH07J005477	5	8.98	eQTLs,Distance	126,47,142	chr7	5477584	5480426	GH07J005477	.	chr7	5513804	5513805	FBXL18	-
chr7	5486400	5513805	FBXL18/GH07J005486	6	11.21	eQTLs,Distance	126,47,142	chr7	5486400	5488794	GH07J005486	.	chr7	5513804	5513805	FBXL18	-
chr7	5491717	5513805	FBXL18/GH07J005491	4	6.35	eQTLs,Distance	126,47,142	chr7	5491717	5493124	GH07J005491	.	chr7	5513804	5513805	FBXL18	-
chr7	5494229	5513805	FBXL18/GH07J005494	5	9.1	eQTLs,Distance	126,47,142	chr7	5494229	5496592	GH07J005494	.	chr7	5513804	5513805	FBXL18	-
chr7	5509228	5513805	FBXL18/GH07J005509	4	7.25	eQTLs,Distance	126,47,142	chr7	5509228	5511248	GH07J005509	.	chr7	5513804	5513805	FBXL18	-
chr7	5512352	5515537	FBXL18/GH07J005512	552	1356.75	eQTLs,Distance	126,47,142	chr7	5512352	5515537	GH07J005512	.	chr7	5513804	5513805	FBXL18	-
chr7	5523929	5563784	ACTB/GH07J005523	691	1697.99	eRNA_co-expression,Distance	0,114,189	chr7	5523929	5535065	GH07J005523	.	chr7	5563783	5563784	ACTB	-
chr7	5551953	5563784	ACTB/GH07J005551	4	5.88	eRNA_co-expression,Distance	0,114,189	chr7	5551953	5559599	GH07J005551	.	chr7	5563783	5563784	ACTB	-
chr7	5563783	5702250	ACTB/GH07J005687	11	22.62	C-HiC,eRNA_co-expression	0,114,189	chr7	5687201	5702250	GH07J005687	.	chr7	5563783	5563784	ACTB	-
chr7	5591149	5898710	CCZ1/GH07J005591	15	34.02	eQTLs,TF_co-expression	217,83,25	chr7	5591149	5599755	GH07J005591	.	chr7	5898709	5898710	CCZ1	+
chr7	5591149	5599755	FSCN1/GH07J005591	694	1705.6	eRNA_co-expression,Distance	217,83,25	chr7	5591149	5599755	GH07J005591	.	chr7	5592804	5592805	FSCN1	+
chr7	5592804	5682919	FSCN1/GH07J005676	9	17.39	C-HiC,Distance	217,83,25	chr7	5676376	5682919	GH07J005676	.	chr7	5592804	5592805	FSCN1	+
chr7	5592804	5668138	FSCN1/GH07J005666	6	12.22	C-HiC,Distance	217,83,25	chr7	5666780	5668138	GH07J005666	.	chr7	5592804	5592805	FSCN1	+
chr7	5592804	5665800	FSCN1/GH07J005665	7	13.79	C-HiC,Distance	217,83,25	chr7	5665200	5665800	GH07J005665	.	chr7	5592804	5592805	FSCN1	+
chr7	5592804	5663168	FSCN1/GH07J005661	6	11.83	C-HiC,Distance	217,83,25	chr7	5661367	5663168	GH07J005661	.	chr7	5592804	5592805	FSCN1	+
chr7	5592804	5627126	FSCN1/GH07J005624	6	10.36	C-HiC,Distance	217,83,25	chr7	5624840	5627126	GH07J005624	.	chr7	5592804	5592805	FSCN1	+
chr7	5619833	5781739	RNF216/GH07J005619	3	2.68	eQTLs,Distance	119,172,48	chr7	5619833	5621668	GH07J005619	.	chr7	5781738	5781739	RNF216	-
chr7	5669400	5781739	RNF216/GH07J005669	5	7.64	eQTLs,eRNA_co-expression,Distance	119,172,48	chr7	5669400	5673569	GH07J005669	.	chr7	5781738	5781739	RNF216	-
chr7	5687201	6078743	USP42/GH07J005687	17	37.49	eRNA_co-expression,TF_co-expression	119,172,48	chr7	5687201	5702250	GH07J005687	.	chr7	6078742	6078743	USP42	+
chr7	5687201	5781739	RNF216/GH07J005687	9	19.66	eQTLs,eRNA_co-expression,Distance	119,172,48	chr7	5687201	5702250	GH07J005687	.	chr7	5781738	5781739	RNF216	-
chr7	5772400	5781739	RNF216/GH07J005772	5	8.29	eQTLs,Distance	119,172,48	chr7	5772400	5775343	GH07J005772	.	chr7	5781738	5781739	RNF216	-
chr7	5780399	5782259	RNF216/GH07J005780	564	1386.27	eQTLs,TF_co-expression,Distance	119,172,48	chr7	5780399	5782259	GH07J005780	.	chr7	5781738	5781739	RNF216	-
chr7	5822169	5823960	ZNF815P/GH07J005822	550	1352.5	eQTLs,Distance	77,190,238	chr7	5822169	5823960	GH07J005822	.	chr7	5823159	5823160	ZNF815P	+
chr7	5898199	5899801	CCZ1/GH07J005898	477	1170.96	eQTLs,Distance	217,83,25	chr7	5898199	5899801	GH07J005898	.	chr7	5898709	5898710	CCZ1	+
chr7	5898709	6389127	CCZ1/GH07J006381	7	12.36	eQTLs,eRNA_co-expression	217,83,25	chr7	6381601	6389127	GH07J006381	.	chr7	5898709	5898710	CCZ1	+
chr7	5898709	6379129	CCZ1/GH07J006372	17	38.62	eQTLs,TF_co-expression	217,83,25	chr7	6372826	6379129	GH07J006372	.	chr7	5898709	5898710	CCZ1	+
chr7	6007474	6013777	PMS2/GH07J006007	574	1411.39	eQTLs,Distance	119,172,48	chr7	6007474	6013777	GH07J006007	.	chr7	6009124	6009125	PMS2	-
chr7	6009124	6078387	PMS2/GH07J006076	12	24.93	eQTLs,TF_co-expression	119,172,48	chr7	6076789	6078387	GH07J006076	.	chr7	6009124	6009125	PMS2	-
chr7	6025425	6059230	EIF2AK1/GH07J006025	13	27.17	eQTLs,C-HiC,Distance	126,47,142	chr7	6025425	6028089	GH07J006025	.	chr7	6059229	6059230	EIF2AK1	-
chr7	6055529	6059842	EIF2AK1/GH07J006055	647	1589.63	eQTLs,eRNA_co-expression,Distance	126,47,142	chr7	6055529	6059842	GH07J006055	.	chr7	6059229	6059230	EIF2AK1	-
chr7	6059229	6285457	EIF2AK1/GH07J006281	9	19.42	eQTLs,C-HiC	126,47,142	chr7	6281667	6285457	GH07J006281	.	chr7	6059229	6059230	EIF2AK1	-
chr7	6059229	6107328	EIF2AK1/GH07J006103	20	45.75	eQTLs,C-HiC	126,47,142	chr7	6103540	6107328	GH07J006103	.	chr7	6059229	6059230	EIF2AK1	-
chr7	6059229	6078387	EIF2AK1/GH07J006076	6	12.03	eQTLs,Distance	126,47,142	chr7	6076789	6078387	GH07J006076	.	chr7	6059229	6059230	EIF2AK1	-
chr7	6076789	6078743	USP42/GH07J006076	312	764.63	TF_co-expression,Distance	119,172,48	chr7	6076789	6078387	GH07J006076	.	chr7	6078742	6078743	USP42	+
chr7	6078742	6107328	USP42/GH07J006103	644	1583.67	eRNA_co-expression,TF_co-expression,Distance	119,172,48	chr7	6103540	6107328	GH07J006103	.	chr7	6078742	6078743	USP42	+
chr7	6225643	6272644	CYTH3/GH07J006225	7	12.55	C-HiC,Distance	0,114,189	chr7	6225643	6230148	GH07J006225	.	chr7	6272643	6272644	CYTH3	-
chr7	6232169	6272644	CYTH3/GH07J006232	5	7.62	C-HiC,Distance	0,114,189	chr7	6232169	6233200	GH07J006232	.	chr7	6272643	6272644	CYTH3	-
chr7	6272643	6318769	CYTH3/GH07J006317	9	19.63	eQTLs,C-HiC	0,114,189	chr7	6317297	6318769	GH07J006317	.	chr7	6272643	6272644	CYTH3	-
chr7	6272643	6285457	CYTH3/GH07J006281	4	6.39	eQTLs,Distance	0,114,189	chr7	6281667	6285457	GH07J006281	.	chr7	6272643	6272644	CYTH3	-
chr7	6372826	6379129	RAC1/GH07J006372	615	1511.36	eQTLs,Distance	126,47,142	chr7	6372826	6379129	GH07J006372	.	chr7	6374494	6374495	RAC1	+
chr7	6374494	6425549	RAC1/GH07J006423	8	17.16	eQTLs,C-HiC	126,47,142	chr7	6423160	6425549	GH07J006423	.	chr7	6374494	6374495	RAC1	+
chr7	6374494	6404981	RAC1/GH07J006403	8	14.82	eQTLs,C-HiC,Distance	126,47,142	chr7	6403332	6404981	GH07J006403	.	chr7	6374494	6374495	RAC1	+
chr7	6374494	6400728	RAC1/GH07J006398	9	18.57	eQTLs,C-HiC,Distance	126,47,142	chr7	6398006	6400728	GH07J006398	.	chr7	6374494	6374495	RAC1	+
chr7	6374494	6397000	RAC1/GH07J006391	7	14.37	eQTLs,Distance	126,47,142	chr7	6391175	6397000	GH07J006391	.	chr7	6374494	6374495	RAC1	+
chr7	6374494	6389127	RAC1/GH07J006381	8	16.02	eQTLs,Distance	126,47,142	chr7	6381601	6389127	GH07J006381	.	chr7	6374494	6374495	RAC1	+
chr7	6403332	6484190	DAGLB/GH07J006403	14	31.53	eQTLs,C-HiC	119,172,48	chr7	6403332	6404981	GH07J006403	.	chr7	6484189	6484190	DAGLB	-
chr7	6423160	6484190	DAGLB/GH07J006423	20	44.89	eQTLs,Distance	119,172,48	chr7	6423160	6425549	GH07J006423	.	chr7	6484189	6484190	DAGLB	-
chr7	6429749	6484190	DAGLB/GH07J006429	12	25.69	eQTLs,Distance	119,172,48	chr7	6429749	6431300	GH07J006429	.	chr7	6484189	6484190	DAGLB	-
chr7	6433600	6484190	DAGLB/GH07J006433	29	66.76	eQTLs,eRNA_co-expression,Distance	119,172,48	chr7	6433600	6439835	GH07J006433	.	chr7	6484189	6484190	DAGLB	-
chr7	6441859	6484190	DAGLB/GH07J006441	18	41.74	eQTLs,C-HiC,Distance	119,172,48	chr7	6441859	6445660	GH07J006441	.	chr7	6484189	6484190	DAGLB	-
chr7	6446606	6484242	KDELR2/GH07J006446	13	29.02	C-HiC,Distance	77,190,238	chr7	6446606	6450961	GH07J006446	.	chr7	6484241	6484242	KDELR2	-
chr7	6446606	6484190	DAGLB/GH07J006446	663	1630.05	eQTLs,C-HiC,Distance	119,172,48	chr7	6446606	6450961	GH07J006446	.	chr7	6484189	6484190	DAGLB	-
chr7	6481452	6485858	KDELR2/GH07J006481	545	1339.45	eQTLs,Distance	77,190,238	chr7	6481452	6485858	GH07J006481	.	chr7	6484241	6484242	KDELR2	-
chr7	6502705	6551436	GRID2IP/GH07J006502	5	7.43	eQTLs,Distance	217,83,25	chr7	6502705	6505320	GH07J006502	.	chr7	6551435	6551436	GRID2IP	-
chr7	6530496	6551436	GRID2IP/GH07J006530	6	11.21	C-HiC,Distance	217,83,25	chr7	6530496	6532331	GH07J006530	.	chr7	6551435	6551436	GRID2IP	-
chr7	6545800	6577412	ZDHHC4/GH07J006545	5	9.74	eQTLs,C-HiC	237,177,32	chr7	6545800	6546059	GH07J006545	.	chr7	6577411	6577412	ZDHHC4	+
chr7	6576122	6578941	ZDHHC4/GH07J006576	569	1397.82	eQTLs,Distance	237,177,32	chr7	6576122	6578941	GH07J006576	.	chr7	6577411	6577412	ZDHHC4	+
chr7	6577411	6725673	ZDHHC4/GH07J006724	7	14.64	eQTLs,C-HiC	237,177,32	chr7	6724649	6725673	GH07J006724	.	chr7	6577411	6577412	ZDHHC4	+
chr7	6577411	6636000	ZDHHC4/GH07J006634	6	11.07	eQTLs,C-HiC	237,177,32	chr7	6634401	6636000	GH07J006634	.	chr7	6577411	6577412	ZDHHC4	+
chr7	6577411	6591295	ZDHHC4/GH07J006589	21	47.02	eQTLs,Distance	237,177,32	chr7	6589254	6591295	GH07J006589	.	chr7	6577411	6577412	ZDHHC4	+
chr7	6589254	6591295	C7orf26/GH07J006589	535	1313.44	TF_co-expression,Distance	119,172,48	chr7	6589254	6591295	GH07J006589	.	chr7	6589367	6589368	C7orf26	+
chr7	6589367	6639167	C7orf26/GH07J006636	12	25.5	C-HiC,eRNA_co-expression	119,172,48	chr7	6636393	6639167	GH07J006636	.	chr7	6589367	6589368	C7orf26	+
chr7	6623648	6637322	ZNF316/GH07J006623	6	9.94	TF_co-expression,Distance	162,20,47	chr7	6623648	6624736	GH07J006623	.	chr7	6637321	6637322	ZNF316	+
chr7	6636393	6706969	ZNF12/GH07J006636	5	9.61	eQTLs,eRNA_co-expression	126,47,142	chr7	6636393	6639167	GH07J006636	.	chr7	6706968	6706969	ZNF12	-
chr7	6663973	6707661	ENSG00000228010/GH07J006705	10	21.06	TF_co-expression,Distance	0,114,189	chr7	6705599	6707661	GH07J006705	.	chr7	6663973	6663974	ENSG00000228010	+
chr7	6705599	6707661	ZNF12/GH07J006705	543	1333.07	eQTLs,Distance	126,47,142	chr7	6705599	6707661	GH07J006705	.	chr7	6706968	6706969	ZNF12	-
chr7	6710127	6731345	PMS2CL/GH07J006729	6	10.33	eQTLs,Distance	119,172,48	chr7	6729091	6731345	GH07J006729	.	chr7	6710127	6710128	PMS2CL	+
chr7	6710127	6725673	PMS2CL/GH07J006724	5	9.15	eQTLs,Distance	119,172,48	chr7	6724649	6725673	GH07J006724	.	chr7	6710127	6710128	PMS2CL	+
chr7	6825399	6827001	CCZ1B/GH07J006825	504	1237.35	eQTLs,Distance	0,114,189	chr7	6825399	6827001	GH07J006825	.	chr7	6826769	6826770	CCZ1B	-
chr7	7096785	7101199	LOC100131257/GH07J007098	12	26.65	eQTLs,Distance	119,172,48	chr7	7098986	7101199	GH07J007098	.	chr7	7096785	7096786	LOC100131257	-
chr7	7098986	7156934	C1GALT1/GH07J007098	9	19.14	C-HiC,eRNA_co-expression	162,20,47	chr7	7098986	7101199	GH07J007098	.	chr7	7156933	7156934	C1GALT1	+
chr7	7103200	7156934	C1GALT1/GH07J007104	6	9.91	C-HiC,Distance	162,20,47	chr7	7103200	7103799	GH07J007104	.	chr7	7156933	7156934	C1GALT1	+
chr7	7122269	7156934	C1GALT1/GH07J007122	6	10.5	C-HiC,Distance	162,20,47	chr7	7122269	7123307	GH07J007122	.	chr7	7156933	7156934	C1GALT1	+
chr7	7136275	7156934	C1GALT1/GH07J007137	9	18.77	eQTLs,C-HiC,Distance	162,20,47	chr7	7136275	7136800	GH07J007137	.	chr7	7156933	7156934	C1GALT1	+
chr7	7155994	7160397	C1GALT1/GH07J007155	461	1132.52	eQTLs,eRNA_co-expression,Distance	162,20,47	chr7	7155994	7160397	GH07J007155	.	chr7	7156933	7156934	C1GALT1	+
chr7	7156933	7222419	C1GALT1/GH07J007220	8	16.4	eQTLs,Distance	162,20,47	chr7	7220917	7222419	GH07J007220	.	chr7	7156933	7156934	C1GALT1	+
chr7	7156933	7213248	C1GALT1/GH07J007212	8	16.54	eQTLs,Distance	162,20,47	chr7	7212058	7213248	GH07J007212	.	chr7	7156933	7156934	C1GALT1	+
